Date,Time,UpTick,UpVolume,DownTick,DownVolume,UnchVolume,Open,High,Low,Close,Volume,QryIndex
20210423,0,42299,85927,40535,81358,0,17096,17260,17011,17257,167285,805
20210426,0,39475,84208,35010,73996,0,17257,17536,17251,17530,158204,806
20210427,0,35097,74706,35614,75398,0,17528,17576,17460,17571,150104,807
20210428,0,28045,59476,28980,63369,0,17561,17570,17475,17533,122845,808
20210429,0,42869,89608,43327,90598,0,17528,17702,17503,17571,180206,809
20210503,0,49951,100959,55331,118345,0,17581,17633,17226,17253,219304,810
20210504,0,72509,136673,74737,145764,0,17249,17328,16668,16933,282437,811
20210505,0,58242,113994,58192,114690,0,16943,17020,16662,16769,228684,812
20210506,0,59186,120324,57070,115282,0,16785,17081,16700,16944,235606,813
20210507,0,50049,97725,46394,89606,0,16967,17288,16942,17287,187331,814
20210510,0,40887,77844,43575,84313,0,17269,17375,17178,17228,162157,815
20210511,0,73678,138976,77994,154916,0,17214,17220,16425,16556,293892,816
20210512,0,143081,245053,145219,254129,0,16569,16580,15027,15692,499182,817
20210513,0,104912,167708,105403,170244,0,15688,15991,15348,15566,337952,818
20210514,0,96393,164708,95306,163550,0,15588,16021,15318,15772,328258,819
20210517,0,93287,158163,96388,163796,0,15747,15974,15096,15263,321959,820
20210518,0,76402,138056,72348,128547,0,15292,16180,15284,16147,266603,821
20210519,0,48334,81445,49024,83844,0,16164,16318,15979,16138,165289,822
20210520,0,64264,113703,64655,116202,0,16006,16113,15845,15981,229905,823
20210521,0,65137,119981,64083,117598,0,15961,16425,15933,16257,237579,824
20210524,0,52859,96862,53460,98709,0,16254,16368,16006,16294,195571,825
20210525,0,50896,94648,48832,89411,0,16290,16623,16265,16585,184059,826
20210526,0,38420,72425,40090,73927,0,16624,16664,16494,16616,146352,827
20210527,0,47979,90914,47858,89460,0,16614,16673,16219,16534,180374,828
20210528,0,44850,85388,42532,81133,0,16500,16878,16493,16863,166521,829
20210531,0,49910,94633,50015,93287,0,16850,17098,16805,17013,187920,830
20210601,0,35747,67858,35754,65862,0,17029,17148,16966,17130,133720,831
20210602,0,38581,77037,39639,79483,0,17157,17226,17016,17098,156520,832
20210603,0,42630,81976,41960,82931,0,17071,17313,17059,17230,164907,833
20210604,0,39368,78024,40524,81311,0,17201,17210,17025,17100,159335,834
20210607,0,58275,109260,57828,110056,0,17105,17260,16719,17090,219316,835
20210608,0,35670,67337,36399,70082,0,17120,17200,17030,17090,137419,836
20210609,0,41296,79460,43105,84378,0,17077,17125,16889,16963,163838,837
20210610,0,42641,85300,40181,78452,0,16957,17175,16926,17159,163752,838
20210611,0,36551,70361,37320,71827,0,17157,17298,17117,17219,142188,839
20210615,0,31091,60898,29426,56635,0,17219,17402,17181,17398,117533,840
20210616,0,23269,42582,24963,45984,0,17408,17433,17033,17345,88566,841
20210617,0,34480,70010,32054,66577,0,17257,17298,17039,17297,136587,842
20210618,0,31713,64645,32718,67907,0,17275,17332,17212,17252,132552,843
20210621,0,49735,93157,52860,101572,0,17256,17258,16891,16962,194729,844
20210622,0,35385,70263,35544,69454,0,17008,17180,16988,17028,139717,845
20210623,0,43310,88099,41621,83306,0,17020,17319,16929,17272,171405,846
20210624,0,30412,61683,29834,60156,0,17281,17398,17218,17336,121839,847
20210625,0,34576,68525,35058,69050,0,17352,17562,17345,17419,137575,848
20210628,0,27303,52375,26042,50335,0,17419,17560,17398,17535,102710,849
20210629,0,32389,65732,33835,70523,0,17534,17627,17451,17529,136255,850
20210630,0,31561,64728,28763,59586,0,17527,17766,17511,17715,124314,851
20210701,0,38172,75380,41263,82859,0,17720,17774,17555,17646,158239,852
20210702,0,33433,65397,34003,67302,0,17646,17724,17566,17653,132699,853
20210705,0,34610,68130,31602,62649,0,17655,17920,17646,17898,130779,854
20210706,0,25042,49463,26252,53501,0,17910,17974,17858,17878,102964,855
20210707,0,37691,74181,38825,77288,0,17890,17906,17701,17830,151469,856
20210708,0,37643,73144,38262,75662,0,17843,17917,17694,17825,148806,857
20210709,0,49695,97394,50247,101795,0,17777,17780,17526,17658,199189,858
20210712,0,40223,81132,39938,79378,0,17710,17960,17704,17824,160510,859
20210713,0,35983,72752,37698,74766,0,17840,18030,17808,17869,147518,860
20210714,0,37933,75026,38372,77923,0,17862,17937,17748,17874,152949,861
20210715,0,34060,71137,30556,63532,0,17864,18046,17860,18022,134669,862
20210716,0,39114,79491,41165,87387,0,18004,18012,17772,17925,166878,863
20210719,0,41422,81648,42042,84067,0,17906,17951,17647,17794,165715,864
20210720,0,48062,94974,53362,106452,0,17800,17806,17478,17558,201426,865
20210721,0,37090,69442,37110,69897,0,17584,17674,17376,17430,139339,866
20210722,0,40967,86935,41406,85732,0,17299,17525,17233,17407,172667,867
20210723,0,37481,75050,38671,78000,0,17421,17559,17353,17407,153050,868
20210726,0,34341,66094,37207,76032,0,17409,17487,17197,17202,142126,869
20210727,0,38232,80315,39659,83606,0,17216,17348,17138,17173,163921,870
20210728,0,67446,135781,68752,140275,0,17146,17168,16733,16965,276056,871
20210729,0,43774,92065,39812,80338,0,16996,17332,16984,17331,172403,872
20210730,0,35757,73171,38568,81175,0,17348,17420,17126,17173,154346,873
20210802,0,45191,94865,42815,86553,0,17174,17470,17160,17470,181418,874
20210803,0,31700,63716,31742,64421,0,17469,17496,17343,17484,128137,875
20210804,0,30816,62485,29565,59449,0,17490,17586,17409,17571,121934,876
20210805,0,21174,42608,22849,47448,0,17584,17588,17519,17542,90056,877
20210806,0,35337,71340,35834,75239,0,17505,17568,17295,17437,146579,878
20210809,0,36201,76252,34365,72123,0,17447,17477,17235,17404,148375,879
20210810,0,29541,61915,32352,69558,0,17406,17467,17259,17299,131473,880
20210811,0,41188,87131,42646,89133,0,17300,17324,17078,17171,176264,881
20210812,0,31231,63208,31267,63848,0,17152,17235,17116,17157,127056,882
20210813,0,41314,84725,44082,93750,0,17155,17212,16934,16934,178475,883
20210816,0,42067,83910,42542,85167,0,16949,16962,16750,16772,169077,884
20210817,0,34978,72229,36539,76850,0,16800,16873,16575,16580,149079,885
20210818,0,41702,78967,39692,74083,0,16556,16796,16313,16784,153050,886
20210819,0,54301,110495,57037,119261,0,16692,16709,16256,16329,229756,887
20210820,0,67973,136638,68465,136480,0,16251,16426,16050,16193,273118,888
20210823,0,44051,88937,40449,80582,0,16223,16729,16194,16684,169519,889
20210824,0,31191,60554,31386,61141,0,16668,16842,16621,16784,121695,890
20210825,0,34566,71636,31696,63517,0,16803,16982,16736,16963,135153,891
20210826,0,40838,83782,42826,87986,0,16990,17148,16882,16995,171768,892
20210827,0,40757,82735,38642,77818,0,16976,17218,16908,17170,160553,893
20210830,0,32942,66910,31540,62841,0,17194,17353,17179,17339,129751,894
20210831,0,36992,79773,37397,80076,0,17335,17468,17144,17457,159849,895
20210901,0,33006,73299,33682,73079,0,17470,17500,17363,17476,146378,896
20210902,0,37736,79486,40117,85093,0,17482,17524,17266,17320,164579,897
20210903,0,36693,75424,34420,69963,0,17351,17553,17342,17509,145387,898
20210906,0,36680,74769,37500,75916,0,17480,17596,17425,17496,150685,899
20210907,0,33270,67880,35263,74498,0,17515,17568,17337,17422,142378,900
20210908,0,42000,87203,44699,93940,0,17424,17447,17163,17262,181143,901
20210909,0,46290,97562,44962,95767,0,17245,17291,17084,17235,193329,902
20210910,0,36116,76704,33249,67572,0,17243,17479,17224,17473,144276,903
20210913,0,30491,62471,31962,66106,0,17458,17496,17356,17442,128577,904
20210914,0,28479,57895,29466,59289,0,17464,17569,17426,17461,117184,905
20210915,0,27684,50014,27853,52074,0,17411,17470,17280,17382,102088,906
20210916,0,30300,58951,30932,62309,0,17332,17365,17191,17248,121260,907
20210917,0,36065,72346,33892,69828,0,17230,17395,17165,17298,142174,908
20210922,0,40814,78783,42092,86133,0,17300,17306,16751,16900,164916,909
20210923,0,34073,69208,32375,64408,0,16920,17130,16869,17080,133616,910
20210924,0,31407,64372,29860,60269,0,17095,17275,17083,17250,124641,911
20210927,0,28590,57816,30542,61962,0,17221,17344,17165,17292,119778,912
20210928,0,30728,61950,31689,66107,0,17275,17285,17042,17170,128057,913
20210929,0,47571,100370,51405,110763,0,17130,17139,16760,16823,211133,914
20210930,0,45592,94285,42768,87881,0,16828,16966,16668,16917,182166,915
20211001,0,50096,102697,54530,114281,0,16940,16942,16415,16517,216978,916
20211004,0,56287,114140,57231,116951,0,16455,16654,16313,16358,231091,917
20211005,0,56248,111646,54376,109541,0,16345,16457,16107,16398,221187,918
20211006,0,41413,85730,42396,85659,0,16381,16500,16265,16359,171389,919
20211007,0,47286,98927,46829,95621,0,16360,16760,16200,16706,194548,920
20211008,0,32470,65915,35273,71382,0,16713,16799,16591,16627,137297,921
20211012,0,44724,88816,43369,87739,0,16619,16671,16285,16418,176555,922
20211013,0,37637,77297,41028,83725,0,16389,16585,16318,16318,161022,923
20211014,0,37804,75517,37510,76174,0,16316,16546,16261,16405,151691,924
20211015,0,38120,80602,35109,72618,0,16454,16790,16445,16782,153220,925
20211018,0,29885,55974,31796,60873,0,16788,16870,16705,16725,116847,926
20211019,0,28945,56826,25610,51698,0,16699,16954,16674,16902,108524,927
20211020,0,19644,35338,21871,40679,0,16933,16989,16863,16882,76017,928
20211021,0,34708,68813,34908,74404,0,16873,17047,16812,16813,143217,929
20211022,0,30742,63855,29453,62235,0,16810,16913,16770,16854,126090,930
20211025,0,33592,66223,32682,64504,0,16849,16930,16731,16888,130727,931
20211026,0,29047,58822,28238,55626,0,16902,17073,16883,17048,114448,932
20211027,0,28430,57914,28775,58139,0,17044,17088,16928,17071,116053,933
20211028,0,27934,56548,29666,59759,0,17070,17103,16980,17038,116307,934
20211029,0,32934,65319,33468,69438,0,17017,17112,16858,16945,134757,935
20211101,0,20315,40967,19695,38832,0,17040,17130,17028,17079,79799,936
20211102,0,30346,59433,33329,65711,0,17078,17255,17004,17047,125144,937
20211103,0,24667,47357,22531,44426,0,17047,17127,17023,17092,91783,938
20211104,0,28736,56796,31796,63321,0,17102,17280,17050,17075,120117,939
20211105,0,30043,61949,25531,52753,0,17067,17279,17059,17267,114702,940
20211108,0,28137,56705,26949,53256,0,17274,17425,17241,17424,109961,941
20211109,0,26297,52604,26101,52488,0,17421,17593,17415,17555,105092,942
20211110,0,25647,51708,27685,57032,0,17560,17633,17496,17555,108740,943
20211111,0,30613,61165,32469,67158,0,17573,17627,17395,17470,128323,944
20211112,0,30033,60278,30201,59879,0,17485,17638,17462,17547,120157,945
20211115,0,27000,52173,25000,49827,0,17540,17707,17520,17664,102000,946
20211116,0,19867,40162,20063,39471,0,17665,17719,17637,17701,79633,947
20211117,0,17044,32855,16798,33633,0,17712,17761,17678,17722,66488,948
20211118,0,26417,57379,23825,52207,0,17758,17868,17743,17860,109586,949
20211119,0,25299,51513,27699,56900,0,17857,17949,17813,17851,108413,950
20211122,0,24737,48564,24786,49009,0,17850,17876,17724,17836,97573,951
20211123,0,32503,65362,34885,72854,0,17838,17889,17638,17659,138216,952
20211124,0,29766,60126,29411,59869,0,17658,17698,17557,17679,119995,953
20211125,0,24594,49777,25685,53115,0,17694,17718,17588,17676,102892,954
20211126,0,33054,67260,36016,76034,0,17667,17676,17307,17342,143294,955
20211129,0,47605,94317,46614,92976,0,17321,17416,17065,17308,187293,956
20211130,0,36672,74154,36627,73932,0,17368,17537,17295,17327,148086,957
20211201,0,47318,94069,44353,85368,0,17291,17617,17209,17586,179437,958
20211202,0,39513,78926,38966,76584,0,17590,17709,17500,17705,155510,959
20211203,0,36002,67534,35842,69221,0,17742,17775,17621,17706,136755,960
20211206,0,36809,69287,36396,70675,0,17707,17736,17527,17693,139962,961
20211207,0,33974,67012,32460,65490,0,17678,17799,17586,17795,132502,962
20211208,0,30750,62907,31839,63580,0,17805,17988,17781,17851,126487,963
20211209,0,25760,51834,25699,52762,0,17849,17946,17812,17911,104596,964
20211210,0,24944,49005,26263,53596,0,17915,17940,17765,17818,102601,965
20211213,0,26916,51635,29030,58424,0,17824,17944,17743,17752,110059,966
20211214,0,29302,57325,32309,63776,0,17765,17793,17565,17605,121101,967
20211215,0,24894,44911,23032,41862,0,17590,17666,17501,17630,86773,968
20211216,0,30491,64308,28152,58405,0,17581,17809,17530,17804,122713,969
20211217,0,28620,59494,29265,58891,0,17813,17850,17675,17786,118385,970
20211220,0,33418,66246,36584,75881,0,17786,17808,17564,17580,142127,971
20211221,0,34242,72646,30440,62667,0,17550,17829,17495,17796,135313,972
20211222,0,19358,40806,20340,41613,0,17812,17852,17762,17833,82419,973
20211223,0,22540,46789,21348,44217,0,17833,17983,17822,17954,91006,974
20211224,0,16133,32817,16873,34603,0,17954,18035,17946,17958,67420,975
20211227,0,17495,36434,15416,30905,0,17940,18099,17917,18068,67339,976
20211228,0,18867,41707,17232,38066,0,18075,18209,18059,18207,79773,977
20211229,0,19041,39532,20121,41975,0,18216,18289,18180,18276,81507,978
20211230,0,17123,34049,19298,40627,0,18273,18291,18177,18212,74676,979
20220103,0,25915,54976,26355,56231,0,18212,18389,18203,18273,111207,980
20220104,0,28165,60695,25046,55268,0,18281,18522,18257,18516,115963,981
20220105,0,27088,54260,28964,61630,0,18516,18577,18438,18480,115890,982
20220106,0,36245,74721,39364,83672,0,18495,18565,18238,18335,158393,983
20220107,0,41862,85626,44825,95870,0,18343,18478,18115,18143,181496,984
20220110,0,38558,74714,35542,69743,0,18131,18264,18022,18258,144457,985
20220111,0,41423,84046,42700,89554,0,18269,18305,18091,18280,173600,986
20220112,0,33936,68820,32685,67197,0,18250,18411,18217,18375,136017,987
20220113,0,31973,66818,31919,65990,0,18383,18485,18357,18425,132808,988
20220114,0,50956,104554,53632,109447,0,18481,18650,18220,18357,214001,989
20220117,0,38764,77186,36094,73043,0,18386,18537,18307,18509,150229,990
20220118,0,29225,58864,32772,68561,0,18519,18583,18347,18349,127425,991
20220119,0,29066,55431,31197,60436,0,18360,18388,18210,18218,115867,992
20220120,0,38914,84469,38524,84482,0,18158,18270,18081,18226,168951,993
20220121,0,47991,96390,51761,106647,0,18248,18287,17836,17895,203037,994
20220124,0,50856,103127,48203,99528,0,17900,17973,17700,17957,202655,995
20220125,0,66347,133186,68989,145521,0,17949,17980,17508,17678,278707,996
20220126,0,47069,93574,46891,95107,0,17645,17757,17509,17625,188681,997
20220207,0,43994,86713,42115,82108,0,17627,17900,17439,17899,168821,998
20220208,0,31180,61315,31986,62925,0,17905,18047,17863,17942,124240,999
20220209,0,27171,55131,24456,47160,0,17967,18169,17948,18167,102291,1000
20220210,0,30824,63458,29500,61382,0,18169,18340,18133,18337,124840,1001
20220211,0,34801,69467,37543,78045,0,18370,18397,18182,18275,147512,1002
20220214,0,40908,79080,45733,94716,0,18288,18380,17934,17977,173796,1003
20220215,0,42763,84986,42127,87566,0,17962,18093,17830,17953,172552,1004
20220216,0,27001,53058,24987,48799,0,17970,18248,17963,18207,101857,1005
20220217,0,40967,81159,40472,80789,0,18233,18330,18153,18243,161948,1006
20220218,0,34495,71269,34755,73136,0,18256,18275,18039,18226,144405,1007
20220221,0,40558,79076,40031,80785,0,18205,18242,17970,18210,159861,1008
20220222,0,46871,91168,50934,104975,0,18243,18256,17773,17878,196143,1009
20220223,0,42313,83298,39785,75998,0,17863,18060,17806,18042,159296,1010
20220224,0,59910,113846,65093,132291,0,18042,18093,17506,17516,246137,1011
20220225,0,68106,129706,68439,129464,0,17478,17702,17226,17606,259170,1012
20220301,0,49213,98741,45803,91287,0,17590,17942,17503,17911,190028,1013
20220302,0,41815,81656,44134,87286,0,17948,17980,17675,17844,168942,1014
20220303,0,40289,81178,39399,76694,0,17783,17965,17680,17929,157872,1015
20220304,0,47301,92265,49170,99323,0,17940,17944,17522,17666,191588,1016
20220307,0,59589,110445,62982,122369,0,17690,17746,17051,17058,232814,1017
20220308,0,70425,127842,71982,133055,0,17075,17175,16695,16702,260897,1018
20220309,0,62718,118732,61811,113221,0,16688,17023,16638,16946,231953,1019
20220310,0,45699,91899,42056,80800,0,16972,17456,16958,17437,172699,1020
20220311,0,49351,90697,53824,102371,0,17449,17496,17170,17220,193068,1021
20220314,0,50089,94436,51370,95581,0,17282,17394,17110,17239,190017,1022
20220315,0,50088,93427,54530,103801,0,17255,17321,16861,16882,197228,1023
20220316,0,44103,77409,42885,75094,0,16846,17095,16728,16937,152503,1024
20220317,0,55515,113488,53959,105750,0,17020,17470,16974,17446,219238,1025
20220318,0,44810,85162,45543,88362,0,17458,17497,17295,17391,173524,1026
20220321,0,39146,73680,37823,73855,0,17390,17577,17305,17489,147535,1027
20220322,0,31709,61381,32620,63064,0,17508,17566,17440,17520,124445,1028
20220323,0,33683,68575,31998,65286,0,17534,17735,17520,17702,133861,1029
20220324,0,32105,63641,33866,67838,0,17692,17700,17547,17671,131479,1030
20220325,0,33221,63693,34069,68479,0,17655,17762,17591,17621,132172,1031
20220328,0,43221,83196,43728,86195,0,17630,17661,17304,17438,169391,1032
20220329,0,32098,61816,31198,61725,0,17454,17583,17433,17545,123541,1033
20220330,0,37362,75428,35862,72442,0,17550,17755,17540,17741,147870,1034
20220331,0,28723,56949,31944,64011,0,17742,17774,17620,17639,120960,1035
20220401,0,33978,66707,35123,69819,0,17620,17663,17414,17554,136526,1036
20220406,0,34163,68314,34657,69927,0,17568,17624,17327,17506,138241,1037
20220407,0,40996,80182,44655,92411,0,17510,17520,17123,17143,172593,1038
20220408,0,37123,76066,34602,70023,0,17187,17318,17134,17316,146089,1039
20220411,0,43982,86525,47908,99465,0,17337,17382,16976,17039,185990,1040
20220412,0,41373,82559,41783,84845,0,17036,17100,16906,16999,167404,1041
20220413,0,41791,88777,39135,78578,0,17016,17321,16975,17316,167355,1042
20220414,0,29073,58307,29953,60533,0,17290,17352,17248,17298,118840,1043
20220415,0,36110,72096,40228,83636,0,17307,17331,16960,16983,155732,1044
20220418,0,31068,59775,31395,61363,0,16976,17019,16813,16881,121138,1045
20220419,0,34667,69152,33251,64874,0,16888,17122,16881,17000,134026,1046
20220420,0,27367,50489,25907,48169,0,17004,17135,16942,17125,98658,1047
20220421,0,33776,67814,33812,68032,0,17057,17222,17053,17126,135846,1048
20220422,0,39456,76621,40489,79647,0,17111,17192,16823,16992,156268,1049
20220425,0,46802,92537,49681,101832,0,16997,17012,16508,16572,194369,1050
20220426,0,42866,84695,41683,82756,0,16505,16666,16490,16586,167451,1051
20220427,0,53398,108508,55937,118368,0,16565,16574,16160,16285,226876,1052
20220428,0,50831,103301,49310,101408,0,16300,16416,16202,16387,204709,1053
20220429,0,47535,97492,47618,96775,0,16422,16658,16319,16583,194267,1054
20220503,0,37674,75725,40572,83313,0,16595,16622,16363,16470,159038,1055
20220504,0,32623,66619,32132,67242,0,16431,16589,16373,16519,133861,1056
20220505,0,38820,77184,39110,78613,0,16528,16776,16394,16684,155797,1057
20220506,0,45609,90050,48208,99030,0,16638,16645,16266,16355,189080,1058
20220509,0,51035,100027,53769,107602,0,16339,16419,16015,16027,207629,1059
20220510,0,52967,107858,52282,108263,0,16048,16091,15730,16039,216121,1060
20220511,0,45275,91694,46235,94819,0,16111,16115,15862,16010,186513,1061
20220512,0,58511,115936,61807,124418,0,16006,16092,15608,15632,240354,1062
20220513,0,51051,104449,49210,99478,0,15631,15854,15526,15851,203927,1063
20220516,0,40479,78811,41086,82147,0,15835,16044,15813,15921,160958,1064
20220517,0,34135,68506,32470,63844,0,15915,16096,15867,16075,132350,1065
20220518,0,26641,51208,25159,49071,0,16100,16318,16080,16302,100279,1066
20220519,0,42262,86472,45291,96351,0,16195,16217,15820,15911,182823,1067
20220520,0,50340,104164,48805,97093,0,15897,16145,15748,16135,201257,1068
20220523,0,51689,101867,54263,110800,0,16127,16263,15852,16147,212667,1069
20220524,0,40561,80185,43092,88837,0,16185,16242,15914,15926,169022,1070
20220525,0,45043,95129,43957,90085,0,15905,16146,15834,16060,185214,1071
20220526,0,46724,94002,49558,101445,0,16073,16203,15928,15950,195447,1072
20220527,0,38271,81223,34956,71476,0,15950,16245,15944,16230,152699,1073
20220530,0,34111,69781,31932,64961,0,16250,16584,16225,16560,134742,1074
20220531,0,31340,68836,30723,65011,0,16560,16716,16460,16682,133847,1075
20220601,0,38182,77723,40470,84446,0,16645,16755,16550,16610,162169,1076
20220602,0,35850,72475,38134,77853,0,16623,16668,16465,16532,150328,1077
20220606,0,38324,77764,37549,78539,0,16560,16700,16463,16600,156303,1078
20220607,0,37681,75840,38239,79799,0,16604,16705,16406,16462,155639,1079
20220608,0,32725,70558,31226,64601,0,16465,16693,16433,16644,135159,1080
20220609,0,30066,60646,31402,64090,0,16653,16702,16524,16582,124736,1081
20220610,0,36012,73568,37467,81067,0,16583,16662,16350,16471,154635,1082
20220613,0,43950,86600,47329,96557,0,16461,16512,15993,16053,183157,1083
20220614,0,45807,92986,46261,93897,0,16026,16077,15809,16055,186883,1084
20220615,0,29877,56570,31004,61050,0,16050,16096,15925,16062,117620,1085
20220616,0,49549,101803,52444,108561,0,15551,15805,15382,15410,210364,1086
20220617,0,54927,110554,56752,115320,0,15335,15348,15093,15200,225874,1087
20220620,0,52668,107250,55144,113214,0,15155,15244,14966,15038,220464,1088
20220621,0,35989,77432,32764,68044,0,15048,15362,15028,15334,145476,1089
20220622,0,41351,82198,45907,94467,0,15316,15415,14984,15012,176665,1090
20220623,0,64376,130714,65024,131042,0,14991,15175,14804,14938,261756,1091
20220624,0,51769,104205,52091,103805,0,14904,15142,14849,15058,208010,1092
20220627,0,39159,78693,36115,74393,0,15034,15400,15009,15277,153086,1093
20220628,0,37031,73017,40517,79058,0,15261,15326,15096,15192,152075,1094
20220629,0,42528,84904,44767,90310,0,15250,15295,14980,15019,175214,1095
20220630,0,47669,94973,50973,102647,0,14976,15035,14610,14622,197620,1096
20220701,0,69030,141332,70495,147713,0,14556,14702,14128,14175,289045,1097
20220704,0,59053,113169,60211,116000,0,14202,14316,14025,14152,229169,1098
20220705,0,50260,100536,50550,102946,0,14160,14430,13975,14231,203482,1099
20220706,0,59393,115141,61818,122418,0,14227,14265,13858,13871,237559,1100
20220707,0,57692,114547,54270,108816,0,13900,14295,13832,14176,223363,1101
20220708,0,47896,97110,47014,94773,0,14181,14485,14179,14329,191883,1102
20220711,0,49330,97107,49859,98288,0,14344,14496,14229,14276,195395,1103
20220712,0,45326,86950,47796,94048,0,14246,14308,13850,13914,180998,1104
20220713,0,53813,107027,51508,100107,0,13914,14356,13882,14277,207134,1105
20220714,0,59557,116672,58515,116007,0,14287,14437,14101,14389,232679,1106
20220715,0,52266,101326,51278,103125,0,14400,14542,14261,14475,204451,1107
